REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2020-09-21,수산물,러시아,러시아,판매용,어류,대구,대구,냉동,1.79 
2020-09-21,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,머리",1.65 
2020-09-21,수산물,세이셸,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",11.35 
2020-09-21,수산물,세이셸,대만,판매용,어류,상어 고래,청상아리,냉동,3.07 
2020-09-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.20 
2020-09-21,수산물,미국,중국,판매용,어류,임연수,임연수어,"냉동,필렛(F)",5.78 
2020-09-21,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,2.18 
2020-09-21,수산물,미국,미국,판매용,어류,홍어,홍어,냉동,3.88 
2020-09-21,수산물,미국,미국,판매용,어류,상어 고래,곱상어,냉동,1.93 
2020-09-21,수산물,베트남,베트남,판매용,어류,밴댕이,밴댕이,건조,3.41 
2020-09-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.54 
2020-09-21,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,"냉동,자숙,포장횟감",14.50 
2020-09-21,수산물,바누아투,대만,판매용,어류,상어 고래,청상아리,냉동,3.03 
2020-09-21,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.70 
2020-09-21,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,참돔,활,6.14 
2020-09-21,수산물,중국,중국,판매용,어류,전갱기 매가리,"전갱이,POMPANO",활,8.43 
2020-09-21,수산물,중국,중국,판매용,어류,부세,부세,냉동,3.91 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,홍합,홍합,"냉동,살,자숙",1.84 
2020-09-21,수산물,중국,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",9.51 
2020-09-21,수산물,일본,일본,판매용,어류,방어,방어,활,8.36 
2020-09-21,수산물,일본,일본,판매용,어류,전갱기 매가리,흑점줄전갱이,활,16.40 
2020-09-21,수산물,멕시코,멕시코,판매용,갑각류,게,게,냉동,3.47 
2020-09-21,수산물,말레이시아,말레이시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,11.30 
2020-09-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.51 
2020-09-21,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,2.07 
2020-09-21,수산물,노르웨이,베트남,판매용,어류,고등어,고등어,"냉동,필렛(F)",4.48 
2020-09-21,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,3.53 
2020-09-21,수산물,페루,페루,판매용,어류,장어,붕장어,"냉동,필렛(F)",6.62 
2020-09-21,수산물,페루,페루,판매용,갑각류,새우,흰다리새우,냉동,6.02 
2020-09-21,수산물,러시아,러시아,판매용,어류,가자미,가자미,냉동,0.63 
2020-09-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",11.32 
2020-09-21,수산물,태국,태국,판매용,젓갈류 해조류 해파리,해파리,해파리,염장,3.00 
2020-09-21,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",11.32 
2020-09-21,수산물,미국,미국,판매용,어류,장어,먹장어,활,7.95 
2020-09-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",14.45 
2020-09-21,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,3.00 
2020-09-21,수산물,칠레,칠레,판매용,어류,연어,대서양연어,냉동,4.34 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,"냉동,살,자숙",2.45 
2020-09-21,수산물,스페인,스페인,판매용,어류,참치 새치류 ,대서양참다랑어,"냉장,필렛(F),횟감",43.04 
2020-09-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",27.21 
2020-09-21,수산물,러시아,중국,판매용,어류,명태,명태,냉동,1.88 
2020-09-21,수산물,러시아,일본,판매용,알 곤이류,성게알,성게알,"냉장,횟감",433.06 
2020-09-21,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,5.80 
2020-09-21,수산물,러시아,러시아,판매용,갑각류,게,대게,냉장,3.96 
2020-09-21,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,29.80 
2020-09-21,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,"냉동,동체",8.33 
2020-09-21,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",5.19 
2020-09-21,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.65 
2020-09-21,수산물,중국,중국,판매용,어류,잉어,잉어,활,2.28 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,2.08 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,조개,가무락조개,활,2.12 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.65 
2020-09-21,수산물,기니,기니,판매용,어류,서대 박대 페루다,서대,냉동,3.40 
2020-09-21,수산물,기니,기니,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.36 
2020-09-21,수산물,기니,기니,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,5.42 
2020-09-21,수산물,모로코,모로코,외화획득용 원료,젓갈류 해조류 해파리,가사리,우뭇가사리,건조,2.98 
2020-09-21,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.18 
2020-09-21,수산물,러시아,중국,판매용,어류,명태,명태,"냉동,필렛(F)",3.11 
2020-09-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",11.98 
2020-09-21,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉장,10.50 
2020-09-21,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.25 
2020-09-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",9.21 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,3.00 
2020-09-21,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,냉동,3.39 
2020-09-21,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,"냉동,절단",3.10 
2020-09-21,수산물,러시아,중국,판매용,어류,명태,명태,"건조,껍질",3.70 
2020-09-21,수산물,러시아,러시아,외화획득용 제품,어류,양미리 정어리,정어리,냉동,0.50 
2020-09-21,수산물,러시아,러시아,자사제품제조용,갑각류,게,대게,냉장,3.88 
2020-09-21,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.57 
2020-09-21,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,5.71 
2020-09-21,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,7.23 
2020-09-21,수산물,튀니지,튀니지,판매용,갑각류,게,꽃게,"냉동,절단",3.98 
2020-09-21,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,6.86 
2020-09-21,수산물,일본,일본,판매용,어류,명태,명태,냉장,2.66 
2020-09-21,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,냉장,5.62 
2020-09-21,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,황돔,냉장,6.43 
2020-09-21,수산물,캐나다,캐나다,판매용,알 곤이류,성게알,성게알,"냉장,횟감",111.31 
2020-09-21,수산물,모리타니,모리타니,판매용,연체류 해물모듬,문어,문어,냉동,7.60 
2020-09-21,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.87 
2020-09-21,수산물,베네수엘라,베네수엘라,판매용,어류,갈치,갈치,냉동,3.76 
2020-09-21,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,6.24 
2020-09-21,수산물,칠레,칠레,판매용,어류,연어,연어,냉장,7.68 
2020-09-21,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.98 
2020-09-21,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,3.58 
2020-09-21,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.44 
2020-09-21,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,3.92 
2020-09-21,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,10.39 
2020-09-21,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,4.51 
2020-09-21,수산물,중국,중국,판매용,갑각류,게,꽃게,냉동,4.42 
2020-09-21,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,5.76 
2020-09-21,수산물,러시아,러시아,판매용,어류,명태,명태,냉동,1.16 
2020-09-21,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,4.69 
2020-09-21,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,0.99 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,14.02 
2020-09-21,수산물,베트남,베트남,판매용,갑각류,새우,젓새우,염장,0.67 
2020-09-21,수산물,중국,중국,판매용,어류,장어,뱀장어,활,15.15 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,2.27 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,4.10 
2020-09-21,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,5.70 
2020-09-21,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.22 
2020-09-21,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,7.78 
2020-09-21,수산물,중국,중국,판매용,어류,농어,농어,활,6.79 
2020-09-21,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.52 
2020-09-21,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,1.63 
2020-09-21,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,4.12 
2020-09-21,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.41 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.27 
2020-09-21,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,29.97 
2020-09-21,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,1.60 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,1.04 
2020-09-21,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.16 
2020-09-21,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.41 
2020-09-21,수산물,러시아,러시아,판매용,갑각류,게,대게,활,23.07 
2020-09-21,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.23 
2020-09-21,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",13.14 
2020-09-21,수산물,러시아,러시아,판매용,갑각류,게,왕게,활,29.05 
2020-09-21,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,1.07 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,6.01 
2020-09-21,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,14.18 
2020-09-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.54 
2020-09-28,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.40 
2020-09-28,수산물,중국,중국,판매용,어류,잉어,잉어,활,2.54 
2020-09-28,수산물,중국,중국,판매용,어류,참치 새치류 ,황새치,냉동,4.48 
2020-09-28,수산물,중국,중국,판매용,어류,전갱기 매가리,"전갱이,POMPANO",활,9.00 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,홍합,홍합,"냉동,살,자숙",1.87 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,조개,가무락조개,활,2.00 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",0.88 
2020-09-28,수산물,영국,영국,자사제품제조용,패류 멍게류,골뱅이,골뱅이,"냉동,살,자숙",11.90 
2020-09-28,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,"냉동,살",8.01 
2020-09-28,수산물,일본,일본,판매용,어류,방어,방어,활,8.51 
2020-09-28,수산물,멕시코,멕시코,판매용,어류,참치 새치류 ,참다랑어,냉장,16.87 
2020-09-28,수산물,말레이시아,말레이시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,9.80 
2020-09-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.78 
2020-09-28,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,2.23 
2020-09-28,수산물,노르웨이,노르웨이,판매용,갑각류,게,왕게,활,35.30 
2020-09-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.41 
2020-09-28,수산물,뉴질랜드,뉴질랜드,판매용,알 곤이류,호키(새꼬리민태)알,새꼬리민태알,"냉동,알",3.30 
2020-09-28,수산물,필리핀,필리핀,판매용,연체류 해물모듬,문어,문어,"냉동,자숙",7.10 
2020-09-28,수산물,필리핀,필리핀,판매용,패류 멍게류,해삼,해삼,"건조,자숙",91.92 
2020-09-28,수산물,러시아,중국,판매용,어류,대구,대구,"냉동,필렛(F)",4.74 
2020-09-28,수산물,러시아,중국,판매용,어류,명태,명태,"건조,껍질",4.60 
2020-09-28,수산물,러시아,중국,판매용,어류,명태,명태,냉동,2.29 
2020-09-28,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,1.67 
2020-09-28,수산물,러시아,러시아,판매용,어류,가오리,가오리,냉동,1.30 
2020-09-28,수산물,러시아,러시아,판매용,패류 멍게류,조개 백합 대합,북방대합,활,3.19 
2020-09-28,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,5.26 
2020-09-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",11.59 
2020-09-28,수산물,튀니지,튀니지,판매용,갑각류,게,꽃게,"냉동,절단",4.08 
2020-09-28,수산물,베트남,베트남,판매용,어류,틸라피아(역돔),틸라피아,냉동,2.24 
2020-09-28,수산물,바누아투,파나마,판매용,어류,참치 새치류 ,황새치,냉동,4.00 
2020-09-28,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,6.50 
2020-09-28,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,5.80 
2020-09-28,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.45 
2020-09-28,수산물,모리타니,모리타니,판매용,패류 멍게류,고동,위고둥,"냉동,살,자숙",3.30 
2020-09-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.30 
2020-09-28,수산물,오만,오만,판매용,어류,갈치,갈치,냉동,4.00 
2020-09-28,수산물,세네갈,세네갈,판매용,어류,갈치,갈치,냉동,4.48 
2020-09-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",17.33 
2020-09-28,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉장,10.50 
2020-09-28,수산물,터키,터키,판매용,패류 멍게류,고동,피뿔고둥,"냉동,살,자숙",7.22 
2020-09-28,수산물,베네수엘라,베네수엘라,판매용,어류,갈치,갈치,냉동,2.74 
2020-09-28,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,4.00 
2020-09-28,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.61 
2020-09-28,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.58 
2020-09-28,수산물,중국,중국,판매용,어류,장어,뱀장어,활,16.18 
2020-09-28,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,감성돔,활,10.87 
2020-09-28,수산물,중국,중국,판매용,어류,복어,자주복,활,18.50 
2020-09-28,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,동갈돗돔,활,7.25 
2020-09-28,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,1.05 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,2.09 
2020-09-28,수산물,인도네시아,인도네시아,자사제품제조용,젓갈류 해조류 해파리,해초,코토니,건조,1.40 
2020-09-28,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,5.27 
2020-09-28,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.14 
2020-09-28,수산물,러시아,중국,판매용,어류,명태,명태,"냉동,필렛(F)",3.03 
2020-09-28,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,목살",1.19 
2020-09-28,수산물,러시아,러시아,외화획득용 제품,어류,가자미,검정가자미,"냉동,꼬리_외화획득용",3.48 
2020-09-28,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.74 
2020-09-28,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,28.01 
2020-09-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.10 
2020-09-28,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,3.48 
2020-09-28,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,3.54 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.46 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,2.99 
2020-09-28,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,4.35 
2020-09-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.19 
2020-09-28,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.49 
2020-09-28,수산물,러시아,러시아,판매용,어류,명태,명태,냉동,1.16 
2020-09-28,수산물,러시아,러시아,판매용,갑각류,게,대게,활,20.00 
2020-09-28,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.86 
2020-09-28,수산물,미국,미국,판매용,어류,장어,먹장어,활,8.12 
2020-09-28,수산물,칠레,칠레,판매용,어류,연어,연어,냉장,7.67 
2020-09-28,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.09 
2020-09-28,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.56 
2020-09-28,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.30 
2020-09-28,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,10.35 
2020-09-28,수산물,태국,태국,자사제품제조용,젓갈류 해조류 해파리,해파리,해파리,염장,2.65 
2020-09-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",6.50 
2020-09-28,수산물,러시아,러시아,외화획득용 제품,어류,대구,대구,"냉동,내장",2.85 
2020-09-28,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,35.56 
2020-09-28,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.44 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,3.73 
2020-09-28,수산물,러시아,러시아,외화획득용 제품,어류,가자미,마설가자미,"냉동,머리_외화획득용",0.78 
2020-09-28,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,4.47 
2020-09-28,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.33 
2020-09-28,수산물,러시아,러시아,외화획득용 제품,어류,가자미,검정가자미,"냉동,머리_외화획득용",3.76 
2020-09-28,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,7.74 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,2.37 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,12.90 
2020-09-28,수산물,일본,일본,판매용,어류,명태,명태,냉장,2.76 
2020-09-28,수산물,베트남,베트남,판매용,갑각류,새우,젓새우,염장,0.61 
2020-09-28,수산물,중국,중국,판매용,어류,농어,농어,활,6.93 
2020-09-28,수산물,중국,중국,판매용,갑각류,게,꽃게,냉동,4.15 
2020-09-28,수산물,러시아,러시아,외화획득용 제품,갑각류,게,붉은대게,"냉동,자숙,절단",4.65 
2020-09-28,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.27 
2020-09-28,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,1.26 
2020-09-28,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.70 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,1.05 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.68 
2020-09-28,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,5.70 
2020-09-28,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,4.23 
2020-09-28,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,1.16 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,5.85 
2020-09-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.04 
2020-09-28,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,15.65 
2020-09-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.79 
2020-10-05,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,3.71 
2020-10-05,수산물,호주,호주,판매용,어류,연어,연어,냉장,8.46 
2020-10-05,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바닷가재,"냉동,자숙",12.33 
2020-10-05,수산물,캐나다,캐나다,자사제품제조용,어류,장어,먹장어,냉동,3.10 
2020-10-05,수산물,칠레,칠레,판매용,어류,연어,대서양연어,냉동,4.57 
2020-10-05,수산물,칠레,칠레,판매용,어류,메로,파타고니아이빨고기,"냉동,필렛(F)",12.00 
2020-10-05,수산물,칠레,칠레,판매용,어류,메로,파타고니아이빨고기,"냉동,볼살",5.00 
2020-10-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.42 
2020-10-05,수산물,중국,중국,판매용,어류,쏘가리,쏘가리,활,28.86 
2020-10-05,수산물,중국,중국,판매용,어류,잉어,잉어,활,2.36 
2020-10-05,수산물,중국,중국,판매용,어류,홍어,홍어,냉장,4.45 
2020-10-05,수산물,중국,중국,판매용,어류,도다리,강도다리,활,6.52 
2020-10-05,수산물,중국,중국,판매용,어류,전갱기 매가리,"전갱이,POMPANO",활,8.50 
2020-10-05,수산물,중국,중국,판매용,어류,복어,은밀복,냉동,1.96 
2020-10-05,수산물,중국,중국,판매용,어류,능성어 붉바리 바리,"바리,교잡종",활,11.50 
2020-10-05,수산물,중국,중국,판매용,어류,복어,민밀복,냉동,2.27 
2020-10-05,수산물,중국,중국,판매용,어류,복어,까치복,냉동,1.84 
2020-10-05,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,"냉동,살,자숙",2.09 
2020-10-05,수산물,중국,중국,판매용,패류 멍게류,가리비,가리비,"냉동,살,자숙",2.58 
2020-10-05,수산물,중국,중국,판매용,패류 멍게류,고동,피뿔고둥,활,3.22 
2020-10-05,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,"냉동,살",2.54 
2020-10-05,수산물,중국,중국,외화획득용 제품,갑각류,게,참게,활,22.09 
2020-10-05,수산물,콜롬비아,콜롬비아,판매용,갑각류,새우,흰다리새우,냉동,5.16 
2020-10-05,수산물,알제리,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,볼살",28.29 
2020-10-05,수산물,에콰도르,베네수엘라,외화획득용 제품,어류,갈치,갈치,냉동,1.70 
2020-10-05,수산물,스페인,스페인,판매용,어류,참치 새치류 ,대서양참다랑어,냉장,28.59 
2020-10-05,수산물,프랑스,프랑스,판매용,어류,메로,파타고니아이빨고기,"냉동,목살",6.81 
2020-10-05,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,6.40 
2020-10-05,수산물,인도네시아,인도네시아,판매용,패류 멍게류,해삼,해삼,"건조,자숙",92.71 
2020-10-05,수산물,인도네시아,인도네시아,판매용,기타 수입식품,자라,식용자라,활,10.17 
2020-10-05,수산물,일본,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",11.67 
2020-10-05,수산물,일본,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,목살",3.75 
2020-10-05,수산물,리비아,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,필렛(F),횟감",28.36 
2020-10-05,수산물,모로코,모로코,판매용,어류,장어,뱀장어,활,15.17 
2020-10-05,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.07 
2020-10-05,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,4.52 
2020-10-05,수산물,노르웨이,네덜란드,판매용,어류,고등어,고등어,냉동,2.26 
2020-10-05,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,2.22 
2020-10-05,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.80 
2020-10-05,수산물,러시아,러시아,판매용,어류,명태,명태,"냉동,필렛(F)",2.51 
2020-10-05,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,5.00 
2020-10-05,수산물,러시아,러시아,판매용,패류 멍게류,조개 백합 대합,북방대합,활,3.18 
2020-10-05,수산물,러시아,러시아,외화획득용 제품,어류,가자미,검정가자미,"냉동,꼬리_외화획득용",3.90 
2020-10-05,수산물,러시아,러시아,외화획득용 제품,어류,가자미,검정가자미,"냉동,머리_외화획득용",4.18 
2020-10-05,수산물,러시아,러시아,자사제품제조용,갑각류,게,대게,냉장,4.51 
2020-10-05,수산물,세네갈,세네갈,판매용,어류,서대 박대 페루다,서대,냉동,2.87 
2020-10-05,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",10.49 
2020-10-05,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",10.32 
2020-10-05,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",10.14 
2020-10-05,수산물,태국,태국,판매용,젓갈류 해조류 해파리,해파리,해파리,염장,2.96 
2020-10-05,수산물,튀니지,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,필렛(F),횟감",41.17 
2020-10-05,수산물,튀니지,튀니지,판매용,갑각류,게,꽃게,"냉동,절단",3.94 
2020-10-05,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",11.98 
2020-10-05,수산물,대만,일본,판매용,어류,참치 새치류 ,황다랑어,"냉동,필렛(F),횟감",7.58 
2020-10-05,수산물,대만,대만,외화획득용 원료,어류,참치 새치류 ,기름치,냉동,3.53 
2020-10-05,수산물,미국,중국,판매용,어류,명태,명태,"냉동,필렛(F)",3.27 
2020-10-05,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,1.85 
2020-10-05,수산물,미국,미국,판매용,어류,명태,명태,냉동,0.98 
